instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.5733,4,0.0007,0,23,23,11,1,stimuli/objects/cork02.jpg,new,right,102,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3451,4,0.0417,0,24,24,32,1,stimuli/objects/podium.jpg,old,left,123,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.334,4,0.0172,0,25,25,14,1,stimuli/objects/contactlens.jpg,new,right,105,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4399,4,0.0236,0,26,26,66,1,stimuli/objects/dishrack.jpg,old,left,157,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.853,4,0.015,0,27,27,73,1,stimuli/objects/camera01a.jpg,old,left,164,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.5679,4,0.0331,0,28,28,39,1,stimuli/objects/coffeemachine.jpg,old,left,130,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.644,4,0.1779,0,29,29,59,1,stimuli/objects/butterdish.jpg,new,right,150,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.983,3,0.098,0,30,30,38,1,stimuli/objects/remotecontrol04.jpg,old,left,129,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.821,1,1.8718,0,31,31,60,1,stimuli/objects/servingspoon01.jpg,old,left,151,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1749,4,0.089,0,32,32,15,1,stimuli/objects/kneepad01c.jpg,old,left,106,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9459,4,0.0808,0,33,33,53,1,stimuli/objects/lectern01.jpg,old,left,144,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6983,4,0.0421,0,34,34,43,1,stimuli/objects/coffeepot03a.jpg,old,left,134,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2664,4,0.084,0,35,35,45,1,stimuli/objects/breadknife.jpg,old,left,136,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6115,4,0.1726,0,36,36,84,1,stimuli/objects/backpack01a.jpg,old,left,175,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.3683,4,0.0006,0,37,37,88,1,stimuli/objects/filmroll.jpg,old,left,179,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.3256,1,0.2557,0,38,38,51,1,stimuli/objects/avcable.jpg,old,left,142,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1413,4,3.3119,0,39,39,80,1,stimuli/objects/tablesaw.jpg,old,left,171,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6973,4,0.0537,0,40,40,77,1,stimuli/objects/beachumbrella01.jpg,old,left,168,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.4518,4,0.2212,0,41,41,42,1,stimuli/objects/lamp04a.jpg,old,left,133,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.8946,4,0.1647,0,42,42,67,1,stimuli/objects/satellitedish01.jpg,new,right,158,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,3.9687,3,0.3166,0,43,43,7,1,stimuli/objects/taperecorder.jpg,old,left,98,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6964,4,0.2032,0,44,44,40,1,stimuli/objects/gravyboat.jpg,new,right,131,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.0094,4,0.04,0,45,45,3,1,stimuli/objects/snowshoe.jpg,old,left,94,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.3922,3,0.5205,0,46,46,70,1,stimuli/objects/knife03.jpg,old,left,161,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2536,4,0.2251,0,47,47,86,1,stimuli/objects/videocamera01a.jpg,old,left,177,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8137,4,0.341,0,48,48,18,1,stimuli/objects/wiicontroller.jpg,old,left,109,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1834,1,0.5247,0,49,49,79,1,stimuli/objects/icecubetray01a.jpg,new,right,170,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7491,4,0.0376,0,50,50,72,1,stimuli/objects/minifridge.jpg,old,left,163,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.366,4,0.4802,0,51,51,56,1,stimuli/objects/electricoutlet.jpg,old,left,147,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6772,4,0.3671,0,52,52,37,1,stimuli/objects/megaphone.jpg,new,right,128,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5647,4,0.5713,0,53,53,10,1,stimuli/objects/whisk.jpg,old,left,101,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9019,4,0.0625,0,54,54,27,1,stimuli/objects/swissarmyknife01a.jpg,old,left,118,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5282,4,0.1916,0,55,55,49,1,stimuli/objects/pitcher02b.jpg,old,left,140,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5905,4,0.3317,0,56,56,61,1,stimuli/objects/phonejack.jpg,old,left,152,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6209,4,0.2105,0,57,57,29,1,stimuli/objects/battery02b.jpg,old,left,120,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7554,4,0.2244,0,58,58,78,1,stimuli/objects/bottleopener01.jpg,new,right,169,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.4984,4,0.0757,0,59,59,48,1,stimuli/objects/freezer02.jpg,old,left,139,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.4725,4,0.0627,0,60,60,62,1,stimuli/objects/funnel.jpg,old,left,153,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5725,4,0.0257,0,61,61,26,1,stimuli/objects/tableknife02.jpg,new,right,117,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.7645,4,0.0525,0,62,62,87,1,stimuli/objects/corkscrew03a.jpg,new,right,178,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6047,4,0.1846,0,63,63,82,1,stimuli/objects/antenna.jpg,new,right,173,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8856,4,0.0378,0,64,64,89,1,stimuli/objects/faxmachine.jpg,old,left,180,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.59,4,0.0004,0,65,65,17,1,stimuli/objects/wateringcan.jpg,old,left,108,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8017,4,0.0606,0,66,66,19,1,stimuli/objects/hockeygoaliepad.jpg,new,right,110,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6135,4,0.5316,0,67,67,44,1,stimuli/objects/outletadapter.jpg,new,right,135,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4713,4,0.4766,0,68,68,50,1,stimuli/objects/icepack.jpg,old,left,141,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2952,4,0.1201,0,69,69,41,1,stimuli/objects/spatula03.jpg,old,left,132,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6049,4,0.6083,0,70,70,12,1,stimuli/objects/styrofoamcup.jpg,new,right,103,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1004,4,0.0896,0,71,71,31,1,stimuli/objects/swimgoggles.jpg,old,left,122,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.004,4,0.0202,0,72,72,6,1,stimuli/objects/nintendods.jpg,old,left,97,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1956,3,0.0912,0,73,73,65,1,stimuli/objects/espressomachine.jpg,new,right,156,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.6011,4,0.0855,0,74,74,57,1,stimuli/objects/fonduefork01.jpg,old,left,148,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.1528,4,0.1876,0,75,75,2,1,stimuli/objects/floppydisk02a.jpg,new,right,93,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8603,4,0.2144,0,76,76,83,1,stimuli/objects/airconditioner.jpg,new,right,174,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9004,4,0.2264,0,77,77,20,1,stimuli/objects/spicerack.jpg,old,left,111,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0985,4,0.2349,0,78,78,81,1,stimuli/objects/lawnmower.jpg,old,left,172,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.042,4,0.4569,0,79,79,55,1,stimuli/objects/gps.jpg,old,left,146,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,3.1206,4,0.3206,0,80,80,54,1,stimuli/objects/wafflemaker.jpg,new,right,145,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8913,4,0.1944,0,81,81,34,1,stimuli/objects/potatomasher03b.jpg,old,left,125,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.6547,1,2.1927,0,82,82,35,1,stimuli/objects/adjustablewrench01b.jpg,old,left,126,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.2549,3,0.9763,0,83,83,0,1,stimuli/objects/wire.jpg,new,right,91,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8421,3,0.6413,0,84,84,68,1,stimuli/objects/cakeplatter.jpg,old,left,159,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.9575,4,0.2157,0,85,85,9,1,stimuli/objects/hockeypuck.jpg,new,right,100,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5112,4,0.0699,0,86,86,63,1,stimuli/objects/grill.jpg,old,left,154,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.5493,4,0.1696,0,87,87,47,1,stimuli/objects/umbrella04.jpg,old,left,138,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1684,4,0.1718,0,88,88,71,1,stimuli/objects/cuttingpliers02.jpg,old,left,162,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.8181,4,0.3893,0,89,89,28,1,stimuli/objects/powercable.jpg,old,left,119,,,,,,,,
,,,,,,,,21,,2021-12-20_14h20.25.047,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,space,75.2048,0,1,1,1,1,condition_files/ImagesforRecog2_2.csv
