instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4037,4,0.2982,0,59,59,3,1,stimuli/objects/mug01.jpg,Kitchen & utensil,new,right,4,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.6261,4,0.4668,0,60,60,19,1,stimuli/objects/gps.jpg,Electronic device & accessory,new,right,20,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9188,4,0.1665,0,61,61,57,1,stimuli/objects/umbrella04.jpg,Outdoor activity & sport item,old,left,58,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.8449,4,0.57,0,62,62,60,1,stimuli/objects/adjustablewrench01b.jpg,Hand labour tool & accessory,old,left,61,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.7609,4,0.4748,0,63,63,23,1,stimuli/objects/carjack.jpg,Hand labour tool & accessory,old,left,24,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.0422,4,0.42,0,64,64,30,1,stimuli/objects/wheel01.jpg,Hand labour tool & accessory,old,left,31,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.2391,4,0.3518,0,65,65,0,1,stimuli/objects/skipole.jpg,Outdoor activity & sport item,old,left,1,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.1104,4,0.7365,0,66,66,8,1,stimuli/objects/loppingshears.jpg,Hand labour tool & accessory,old,left,9,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1833,3,0.4187,0,67,67,64,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,65,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.1046,4,0.2649,0,68,68,43,1,stimuli/objects/skateboard.jpg,Outdoor activity & sport item,new,right,44,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.7994,4,0.2512,0,69,69,51,1,stimuli/objects/jackhammer.jpg,Hand labour tool & accessory,old,left,52,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.9654,2,0.321,0,70,70,38,1,stimuli/objects/nailgun.jpg,Hand labour tool & accessory,old,left,39,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.9597,4,0.3262,0,71,71,33,1,stimuli/objects/patioumbrella.jpg,Outdoor activity & sport item,new,right,34,,,,,,,,
,,,,,,,,16,,2022-01-09_23h25.27.734,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.4928,3,0.5025,0,72,72,31,1,stimuli/objects/sportbag.jpg,Outdoor activity & sport item,old,left,32,,,,,,,,
