myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,pract_resp.rt,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,3,0,stimuli/objects/fonduefork01.jpg,,,,,,,,,1,0,1.5966,0,54,54,54,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/snowboard.jpg,,,,,,,,,3,1,1.1301,0,55,55,55,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,0,stimuli/objects/pickaxe02.jpg,,,,,,,,,4,0,1.3509,0,56,56,56,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,0,stimuli/objects/cellphone.jpg,,,,,,,,,2,0,1.5101,0,57,57,57,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/bowlingball.jpg,,,,,,,,,2,1,0.9569,0,58,58,58,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/podium.jpg,,,,,,,,,1,1,1.3282,0,59,59,59,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,1,stimuli/objects/cheeseknife01.jpg,,,,,,,,,1,0,1.4157,0,60,60,60,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/magneticcompass.jpg,,,,,,,,,4,1,1.1564,0,61,61,61,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,1,stimuli/objects/bikewheel.jpg,,,,,,,,,3,1,1.7795,0,62,62,62,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/reflector.jpg,,,,,,,,,2,1,1.0244,0,63,63,63,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,0,stimuli/objects/scanner.jpg,,,,,,,,,2,0,0.6261,0,64,64,64,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/swimgoggles.jpg,,,,,,,,,2,1,0.8011,0,65,65,65,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/tennisracket.jpg,,,,,,,,,3,1,1.7923,0,66,66,66,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/toyhockeystick01.jpg,,,,,,,,,1,1,1.2664,0,67,67,67,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/styrofoamcup.jpg,,,,,,,,,3,0,1.5114,0,68,68,68,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/volleyball.jpg,,,,,,,,,3,1,1.3603,0,69,69,69,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/oven.jpg,,,,,,,,,3,0,1.6759,0,70,70,70,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/snowshoe.jpg,,,,,,,,,2,0,2.091,0,71,71,71,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/skipole.jpg,,,,,,,,,1,1,1.1024,0,72,72,72,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/puttyknife.jpg,,,,,,,,,4,0,1.3483,0,73,73,73,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/bungeecord02.jpg,,,,,,,,,2,0,1.0352,0,74,74,74,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/jackhammer.jpg,,,,,,,,,1,0,0.6855,0,75,75,75,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/kneepad01c.jpg,,,,,,,,,2,1,1.1344,0,76,76,76,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/golfbag.jpg,,,,,,,,,3,1,1.4477,0,77,77,77,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,1,stimuli/objects/birdie.jpg,,,,,,,,,1,1,0.9635,0,78,78,78,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,0,stimuli/objects/chandelier.jpg,,,,,,,,,3,0,2.0971,0,79,79,79,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/drillbit03a.jpg,,,,,,,,,4,0,1.3126,0,80,80,80,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,0,stimuli/objects/solderingiron.jpg,,,,,,,,,3,0,2.2468,0,81,81,81,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/lifesaver.jpg,,,,,,,,,4,1,1.3119,0,82,82,82,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/propanetank01.jpg,,,,,,,,,4,1,0.9919,0,83,83,83,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,1,1,stimuli/objects/cuttingpliers02.jpg,,,,,,,,,1,1,1.0596,0,84,84,84,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,2,1,stimuli/objects/skigoggles01.jpg,,,,,,,,,2,1,0.933,0,85,85,85,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/securitycamera.jpg,,,,,,,,,4,0,1.2259,0,86,86,86,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,2,1,stimuli/objects/pylon01.jpg,,,,,,,,,4,0,1.216,0,87,87,87,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,3,0,stimuli/objects/pot01.jpg,,,,,,,,,3,1,1.2189,0,88,88,88,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/surfboard.jpg,,,,,,,,,4,1,1.2829,0,89,89,89,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/cooler01.jpg,,,,,,,,,2,1,1.7091,0,90,90,90,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/adjustablewrench01b.jpg,,,,,,,,,3,0,0.9363,0,91,91,91,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/cclamp.jpg,,,,,,,,,3,0,3.1331,0,92,92,92,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/videocamera01a.jpg,,,,,,,,,1,1,1.4375,0,93,93,93,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,0,stimuli/objects/walkman.jpg,,,,,,,,,4,0,2.1728,0,94,94,94,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/wheel01.jpg,,,,,,,,,4,1,0.8267,0,95,95,95,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/cleaver01.jpg,,,,,,,,,1,0,1.1177,0,96,96,96,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/spotlight.jpg,,,,,,,,,2,0,1.2191,0,97,97,97,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/badmintonracket.jpg,,,,,,,,,4,1,1.4057,0,98,98,98,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Hand labour tool & accessory,4,1,stimuli/objects/bucket02.jpg,,,,,,,,,3,0,1.8597,0,99,99,99,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,3,1,stimuli/objects/stepladder.jpg,,,,,,,,,1,0,1.0652,0,100,100,100,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,2,0,stimuli/objects/kitchenscale01a.jpg,,,,,,,,,1,0,0.968,0,101,101,101,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,1,stimuli/objects/metalscissors.jpg,,,,,,,,,4,0,1.312,0,102,102,102,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/coffeemachine.jpg,,,,,,,,,4,0,1.1405,0,103,103,103,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,2,1,stimuli/objects/mitresaw.jpg,,,,,,,,,4,0,2.3217,0,104,104,104,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,0,stimuli/objects/grater01a.jpg,,,,,,,,,4,1,1.0943,0,105,105,105,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,3,1,stimuli/objects/leafblower01.jpg,,,,,,,,,4,0,0.4184,0,106,106,106,1,0
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/footballhelmet.jpg,,,,,,,,,3,1,1.319,0,107,107,107,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,2,1,stimuli/objects/baseball01a.jpg,,,,,,,,,2,1,2.1343,0,108,108,108,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,3,1,stimuli/objects/bicycle.jpg,,,,,,,,,3,1,1.2338,0,109,109,109,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,1,0,stimuli/objects/mallet01b.jpg,,,,,,,,,3,0,1.9353,0,110,110,110,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,1,stimuli/objects/exercisebike.jpg,,,,,,,,,4,1,1.0224,0,111,111,111,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,1,stimuli/objects/backpack01a.jpg,,,,,,,,,1,1,1.2511,0,112,112,112,1,1
,,,,,,,,,,,,,,24,,2021-12-21_11h31.16.617,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Hand labour tool & accessory,2,1,stimuli/objects/nailgun.jpg,,,,,,,,,2,1,1.151,0,113,113,113,1,0
