myownaccuracy,respcorrs,minNrPractice,considerNrTrials,Instr_resp.keys,Instr_resp.rt,key_resp_2.keys,key_resp_2.rt,instruction_loop.thisRepN,instruction_loop.thisTrialN,instruction_loop.thisN,instruction_loop.thisIndex,instruction_loop.ran,slides,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,taskGoresp.keys,taskGoresp.rt,pract_resp.keys,pract_resp.corr,myownaccuracyCORR,pract_loop.thisRepN,pract_loop.thisTrialN,pract_loop.thisN,pract_loop.thisIndex,pract_loop.ran,character,left_categ,centleft_categ,centright_categ,right_categ,trial_cond,corr_ans,corr_ans_num,type,img,pract_resp.rt,rep_resp.keys,rep_resp.rt,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,repeat_practice.ran,task_response.keys,task_response.corr,task_response.rt,task_loop.thisRepN,task_loop.thisTrialN,task_loop.thisN,task_loop.thisIndex,task_loop.ran,condition
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,3,1,stimuli/objects/peeler01.jpg,,,,,,,,,3,1,0.7517,0,42,42,42,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,2,1,stimuli/objects/pot01.jpg,,,,,,,,,2,1,1.0038,0,43,43,43,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,2,1,stimuli/objects/coffeemaker.jpg,,,,,,,,,2,1,0.7794,0,44,44,44,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/spatula04.jpg,,,,,,,,,1,1,0.8809,0,45,45,45,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,2,1,stimuli/objects/lightbulb01.jpg,,,,,,,,,2,1,1.0291,0,46,46,46,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,2,1,stimuli/objects/cakeplatter.jpg,,,,,,,,,2,1,1.7451,0,47,47,47,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,2,1,stimuli/objects/alarmsystem.jpg,,,,,,,,,2,1,2.0615,0,48,48,48,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,0,stimuli/objects/boltcutter.jpg,,,,,,,,,2,0,1.0538,0,49,49,49,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,0,stimuli/objects/audiocablesplitter.jpg,,,,,,,,,3,0,1.9947,0,50,50,50,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,3,1,stimuli/objects/ipod.jpg,,,,,,,,,1,0,1.3007,0,51,51,51,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,2,1,stimuli/objects/radio01.jpg,,,,,,,,,2,1,0.8572,0,52,52,52,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,1,1,stimuli/objects/telephone01b.jpg,,,,,,,,,1,1,0.799,0,53,53,53,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/knife03.jpg,,,,,,,,,1,1,2.1351,0,54,54,54,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,1,1,stimuli/objects/spatula03.jpg,,,,,,,,,1,1,1.3425,0,55,55,55,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,1,stimuli/objects/nintendods.jpg,,,,,,,,,4,1,0.9612,0,56,56,56,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,0,stimuli/objects/avcable.jpg,,,,,,,,,2,0,1.4266,0,57,57,57,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,1,stimuli/objects/chocolatefonduedish.jpg,,,,,,,,,4,1,1.3578,0,58,58,58,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,1,stimuli/objects/walkietalkie.jpg,,,,,,,,,1,1,0.9695,0,59,59,59,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,3,1,stimuli/objects/djmixer02.jpg,,,,,,,,,3,1,2.5772,0,60,60,60,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/grill.jpg,,,,,,,,,1,1,1.503,0,61,61,61,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,1,stimuli/objects/battery02b.jpg,,,,,,,,,1,1,2.5441,0,62,62,62,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,1,1,stimuli/objects/taperecorder.jpg,,,,,,,,,1,1,1.0768,0,63,63,63,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,1,stimuli/objects/carantenna.jpg,,,,,,,,,4,1,2.0861,0,64,64,64,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,3,1,stimuli/objects/lectern01.jpg,,,,,,,,,4,0,1.4489,0,65,65,65,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/ramekin01.jpg,,,,,,,,,1,1,0.8452,0,66,66,66,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,1,stimuli/objects/videocamera01a.jpg,,,,,,,,,4,1,1.4548,0,67,67,67,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/kneepad01c.jpg,,,,,,,,,4,0,2.4082,0,68,68,68,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,2,1,stimuli/objects/coffeepot03a.jpg,,,,,,,,,2,1,2.0713,0,69,69,69,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,1,stimuli/objects/cuttingboard.jpg,,,,,,,,,4,1,1.1221,0,70,70,70,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Outdoor activity & sport item,4,0,stimuli/objects/podium.jpg,,,,,,,,,2,0,2.0328,0,71,71,71,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,1,stimuli/objects/saltshaker03a.jpg,,,,,,,,,4,1,2.5746,0,72,72,72,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,0,stimuli/objects/faxmachine.jpg,,,,,,,,,3,0,1.71,0,73,73,73,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,3,1,stimuli/objects/cashregister01.jpg,,,,,,,,,3,1,2.4649,0,74,74,74,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,1,1,stimuli/objects/coffeemachine.jpg,,,,,,,,,1,1,1.178,0,75,75,75,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,2,1,stimuli/objects/fork03c.jpg,,,,,,,,,2,1,1.315,0,76,76,76,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,2,1,stimuli/objects/chandelier.jpg,,,,,,,,,4,0,1.1295,0,77,77,77,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/bottlecap.jpg,,,,,,,,,1,1,1.0669,0,78,78,78,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,2,1,stimuli/objects/powercable.jpg,,,,,,,,,2,1,0.6951,0,79,79,79,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/beachumbrella01.jpg,,,,,,,,,3,0,1.2394,0,80,80,80,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,1,stimuli/objects/potatomasher03b.jpg,,,,,,,,,4,1,1.212,0,81,81,81,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,3,1,stimuli/objects/walkman.jpg,,,,,,,,,3,1,2.4587,0,82,82,82,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Electronic device & accessory,4,1,stimuli/objects/gps.jpg,,,,,,,,,4,1,1.4778,0,83,83,83,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Kitchen & utensil,4,1,stimuli/objects/handmixer01d.jpg,,,,,,,,,4,1,1.9716,0,84,84,84,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,,Outdoor activity & sport item,1,0,stimuli/objects/charcoalbarbecue.jpg,,,,,,,,,2,0,0.8083,0,85,85,85,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,3,0,stimuli/objects/bikepump01.jpg,,,,,,,,,4,0,1.4364,0,86,86,86,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,1,1,stimuli/objects/extensioncord.jpg,,,,,,,,,1,1,2.0987,0,87,87,87,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,2,0,stimuli/objects/fridge.jpg,,,,,,,,,3,0,1.6749,0,88,88,88,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,1,1,stimuli/objects/martiniglass01b.jpg,,,,,,,,,1,1,1.9308,0,89,89,89,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,0,stimuli/objects/lawnmower.jpg,,,,,,,,,1,0,0.8169,0,90,90,90,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,,Electronic device & accessory,1,1,stimuli/objects/carlighter02.jpg,,,,,,,,,1,1,2.8626,0,91,91,91,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Kitchen & utensil.png,,Hand labour tool & accessory,3,0,stimuli/objects/caulking.jpg,,,,,,,,,4,0,1.7451,0,92,92,92,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,1,0,stimuli/objects/wateringcan.jpg,,,,,,,,,3,0,2.392,0,93,93,93,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Kitchen & utensil,3,1,stimuli/objects/whisk.jpg,,,,,,,,,3,1,0.8476,0,94,94,94,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,2,1,stimuli/objects/breadknife.jpg,,,,,,,,,2,1,0.7213,0,95,95,95,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,,Electronic device & accessory,1,1,stimuli/objects/remotecontrol04.jpg,,,,,,,,,1,1,0.5099,0,96,96,96,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,,Kitchen & utensil,2,1,stimuli/objects/icepack.jpg,,,,,,,,,2,1,0.794,0,97,97,97,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_black.jpg,stimuli/Kitchen & utensil.png,stimuli/Electronic device & accessory.png,stimuli/Hand labour tool & accessory.png,stimuli/Outdoor activity & sport item.png,,Kitchen & utensil,1,1,stimuli/objects/servingspoon01.jpg,,,,,,,,,1,1,0.7888,0,98,98,98,1,0
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,stimuli/Outdoor activity & sport item.png,,Electronic device & accessory,2,1,stimuli/objects/payphone.jpg,,,,,,,,,2,1,0.8489,0,99,99,99,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Kitchen & utensil.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Outdoor activity & sport item.png,,Hand labour tool & accessory,2,0,stimuli/objects/adjustablewrench01b.jpg,,,,,,,,,3,0,1.2031,0,100,100,100,1,1
,,,,,,,,,,,,,,19,,2022-01-13_20h43.42.000,MemLear_ses-01_part-01_label-phase1,2020.1.3,Win32,60,,,,,,,,,,,stimuli/m_orange.jpg,stimuli/Outdoor activity & sport item.png,stimuli/Hand labour tool & accessory.png,stimuli/Electronic device & accessory.png,stimuli/Kitchen & utensil.png,,Outdoor activity & sport item,1,0,stimuli/objects/golfbag.jpg,,,,,,,,,3,0,0.9809,0,101,101,101,1,1
