"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
8,478552,"[""l""]",1,"[2.767200000047694]","beautiful","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.2564000000953683]","street","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.155700000047716]","beautiful","d",1,"Hit"
8,478552,"[""l""]",1,"[4.766999999999996]","aroused","l",0,"NoHit"
8,478552,"[""l""]",1,"[4.5446000001430775]","demon","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.106899999856921]","aroused","d",1,"Hit"
8,478552,"[""l""]",1,"[2.487000000000023]","cash","l",0,"NoHit"
8,478552,"[""l""]",1,"[5.614599999904613]","immature","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.1962000000477246]","cheer","l",0,"NoHit"
8,478552,"[""l""]",0,"[2.3865999999046608]","cheer","d",1,"Hit"
8,478552,"[""l""]",1,"[2.570299999952283]","controlling","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.2531000001430357]","messy","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.7147999999523336]","cliff","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.319600000143055]","butterfly","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.888800000190713]","cliff","d",1,"Hit"
8,478552,"[""l""]",1,"[2.95160000014306]","erotic","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.158899999856942]","vest","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.2416000001430803]","dazzle","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.5376000001430157]","disloyal","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.0024999999999977]","dazzle","d",1,"Hit"
8,478552,"[""l""]",1,"[5.009200000047656]","defiant","l",0,"NoHit"
8,478552,"[""l""]",1,"[5.216799999952286]","fault","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.0104000000953874]","defiant","d",1,"Hit"
8,478552,"[""l""]",1,"[2.875300000190691]","shotgun","l",0,"NoHit"
8,478552,"[""l""]",1,"[5.583299999952317]","revolt","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.6714999999999804]","unhappy","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.7666999998092479]","revolt","d",1,"Hit"
8,478552,"[""l""]",1,"[7.053099999904589]","car","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.8715999999046176]","fight","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.3198999998569434]","obsession","l",0,"NoHit"
8,478552,"[""l""]",0,"[1.4785999999045885]","obsession","d",1,"Hit"
8,478552,"[""l""]",1,"[1.9729000000953647]","messy","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.843199999809258]","anger","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.068200000047682]","exercise","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.6832999999523395]","anger","d",1,"Hit"
8,478552,"[""l""]",1,"[7.708299999952317]","suspicious","l",0,"NoHit"
8,478552,"[""l""]",1,"[3.09060000014307]","politeness","l",0,"NoHit"
8,478552,"[""d""]",1,"[3.3170999999046558]","suspicious","d",1,"Hit"
8,478552,"[""l""]",1,"[1.3951000001430316]","shark","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.449899999856939]","detest","l",0,"NoHit"
8,478552,"[""d""]",1,"[1.0172000000476942]","shark","d",1,"Hit"
8,478552,"[""l""]",1,"[2.2651999998092265]","cash","l",0,"NoHit"
8,478552,"[""l""]",1,"[2.2173999998569798]","cancer","l",0,"NoHit"
8,478552,"[""l""]",1,"[1.8990999999045926]","pistol","l",0,"NoHit"
8,478552,"[""d""]",1,"[2.987900000095351]","cancer","d",1,"Hit"
