instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1386,2,0.3997,0,40,40,23,1,stimuli/objects/foodprocessor.jpg,Kitchen & utensil,new,right,24,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.1857,4,0.3708,0,41,41,72,1,stimuli/objects/coffeemaker.jpg,Kitchen & utensil,old,left,73,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2966,4,0.4901,0,42,42,47,1,stimuli/objects/photocopier.jpg,Electronic device & accessory,old,left,48,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.8597,4,0.4649,0,43,43,79,1,stimuli/objects/golfbag.jpg,Outdoor activity & sport item,old,left,80,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0234,2,0.5455,0,44,44,37,1,stimuli/objects/megaphone.jpg,Electronic device & accessory,new,right,38,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1508,3,0.7307,0,45,45,29,1,stimuli/objects/extensioncord.jpg,Electronic device & accessory,old,left,30,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.0861,2,3.2833,0,46,46,74,1,stimuli/objects/fan.jpg,Electronic device & accessory,new,right,75,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0623,4,0.5162,0,47,47,77,1,stimuli/objects/snowshovel.jpg,Hand labour tool & accessory,old,left,78,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.7781,1,1.7533,0,48,48,61,1,stimuli/objects/chandelier.jpg,Electronic device & accessory,old,left,62,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2445,4,0.8489,0,49,49,49,1,stimuli/objects/cashregister01.jpg,Electronic device & accessory,old,left,50,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.1278,4,0.4127,0,50,50,40,1,stimuli/objects/surfboard.jpg,Outdoor activity & sport item,old,left,41,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.4925,3,0.738,0,51,51,81,1,stimuli/objects/outletadapter.jpg,Electronic device & accessory,new,right,82,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9687,4,0.2882,0,52,52,36,1,stimuli/objects/breadknife.jpg,Kitchen & utensil,old,left,37,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,4.0153,3,0.7791,0,53,53,15,1,stimuli/objects/hockeygoaliemask.jpg,Outdoor activity & sport item,new,right,16,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.9873,1,0.7992,0,54,54,83,1,stimuli/objects/strainer01b.jpg,Kitchen & utensil,new,right,84,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.1074,3,0.4016,0,55,55,18,1,stimuli/objects/fanblades.jpg,Electronic device & accessory,new,right,19,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0539,3,0.299,0,56,56,59,1,stimuli/objects/wheelbarrow01.jpg,Hand labour tool & accessory,new,right,60,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.4708,4,0.6734,0,57,57,73,1,stimuli/objects/oven.jpg,Kitchen & utensil,old,left,74,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0188,4,0.4327,0,58,58,34,1,stimuli/objects/charcoalbarbecue.jpg,Outdoor activity & sport item,old,left,35,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.6356,3,1.2221,0,59,59,20,1,stimuli/objects/bottleopener01.jpg,Kitchen & utensil,new,right,21,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.2529,3,0.4557,0,60,60,71,1,stimuli/objects/scanner.jpg,Electronic device & accessory,old,left,72,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,3.2697,2,0.7842,0,61,61,84,1,stimuli/objects/cookingpot.jpg,Kitchen & utensil,old,left,85,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.6171,4,0.6141,0,62,62,68,1,stimuli/objects/icepack.jpg,Kitchen & utensil,old,left,69,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.2517,2,1.1201,0,63,63,10,1,stimuli/objects/desktopcomputer.jpg,Electronic device & accessory,old,left,11,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0863,4,0.434,0,64,64,32,1,stimuli/objects/toasteroven.jpg,Kitchen & utensil,old,left,33,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2092,4,0.3746,0,65,65,67,1,stimuli/objects/knife03.jpg,Kitchen & utensil,old,left,68,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.1775,4,0.3157,0,66,66,21,1,stimuli/objects/ipod.jpg,Electronic device & accessory,old,left,22,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1168,2,0.403,0,67,67,44,1,stimuli/objects/airconditioner.jpg,Electronic device & accessory,new,right,45,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,2.7874,2,0.6239,0,68,68,6,1,stimuli/objects/coffeepot03a.jpg,Kitchen & utensil,old,left,7,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9708,4,0.3576,0,69,69,30,1,stimuli/objects/videocamera01a.jpg,Electronic device & accessory,old,left,31,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0713,4,0.5092,0,70,70,46,1,stimuli/objects/lawnmower.jpg,Hand labour tool & accessory,old,left,47,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.6636,2,0.8341,0,71,71,3,1,stimuli/objects/cork02.jpg,Kitchen & utensil,new,right,4,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.274,2,0.4404,0,72,72,8,1,stimuli/objects/cuttingpliers02.jpg,Hand labour tool & accessory,old,left,9,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.0181,3,0.2035,0,73,73,88,1,stimuli/objects/fonduefork01.jpg,Kitchen & utensil,old,left,89,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2992,4,0.3464,0,74,74,56,1,stimuli/objects/backpack01a.jpg,Outdoor activity & sport item,old,left,57,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0948,2,0.4792,0,75,75,78,1,stimuli/objects/webcam.jpg,Electronic device & accessory,new,right,79,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.1324,3,0.4482,0,76,76,25,1,stimuli/objects/espressomachine.jpg,Kitchen & utensil,new,right,26,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.157,4,0.3881,0,77,77,76,1,stimuli/objects/taperecorder.jpg,Electronic device & accessory,old,left,77,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.8184,4,0.2845,0,78,78,7,1,stimuli/objects/whisk.jpg,Kitchen & utensil,old,left,8,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9803,3,0.9321,0,79,79,12,1,stimuli/objects/handmixer01d.jpg,Kitchen & utensil,old,left,13,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.4404,3,0.6449,0,80,80,28,1,stimuli/objects/microphone01.jpg,Electronic device & accessory,new,right,29,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9132,3,0.3458,0,81,81,45,1,stimuli/objects/cameracase01a.jpg,Electronic device & accessory,old,left,46,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9608,4,0.1286,0,82,82,52,1,stimuli/objects/swissarmyknife01a.jpg,Hand labour tool & accessory,old,left,53,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.96,4,0.3149,0,83,83,42,1,stimuli/objects/dishrack.jpg,Kitchen & utensil,old,left,43,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.8313,3,0.6489,0,84,84,22,1,stimuli/objects/jug.jpg,Kitchen & utensil,new,right,23,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.3372,4,0.416,0,85,85,26,1,stimuli/objects/remotecontrol04.jpg,Electronic device & accessory,old,left,27,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9594,3,0.2788,0,86,86,65,1,stimuli/objects/floppydisk02a.jpg,Electronic device & accessory,new,right,66,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.8082,3,0.2709,0,87,87,13,1,stimuli/objects/gps.jpg,Electronic device & accessory,old,left,14,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.7941,3,0.392,0,88,88,33,1,stimuli/objects/footballhelmet.jpg,Outdoor activity & sport item,new,right,34,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.2097,3,0.928,0,89,89,9,1,stimuli/objects/pot01.jpg,Kitchen & utensil,old,left,10,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,space,1.9229,0,0,0,0,1,condition_files/ImagesforRecog3_1.csv
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,4.23,4,1.628,0,0,0,72,1,stimuli/objects/cleaver01.jpg,Kitchen & utensil,old,left,163,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.8373,3,0.4516,0,1,1,45,1,stimuli/objects/carlighter02.jpg,Electronic device & accessory,old,left,136,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.5734,2,0.3673,0,2,2,52,1,stimuli/objects/tablesaw.jpg,Hand labour tool & accessory,old,left,143,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.31,3,0.685,0,3,3,29,1,stimuli/objects/beermug01a.jpg,Kitchen & utensil,old,left,120,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.9556,2,0.6699,0,4,4,75,1,stimuli/objects/walkman.jpg,Electronic device & accessory,old,left,166,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.9506,4,1.0253,0,5,5,16,1,stimuli/objects/pastaspoon.jpg,Kitchen & utensil,old,left,107,,,,,,,,
,,,,,,,,6,,2021-12-30_11h43.17.813,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,0.958,4,0.4207,0,6,6,44,1,stimuli/objects/spatula04.jpg,Kitchen & utensil,old,left,135,,,,,,,,
