instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,6.259,3,0.248,0,65,65,19,1,stimuli/objects/alarmsystem.jpg,old,left,20,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.055,1,0.316,0,66,66,59,1,stimuli/objects/wheelbarrow01.jpg,new,right,60,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.848,2,0.16,0,67,67,27,1,stimuli/objects/avcable.jpg,old,left,28,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.459,1,0.381,0,68,68,58,1,stimuli/objects/fishingrod.jpg,new,right,59,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,4.088,1,0.002,0,69,69,70,1,stimuli/objects/solderingiron.jpg,new,right,71,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.923,4,0.246,0,70,70,6,1,stimuli/objects/coffeepot03a.jpg,old,left,7,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.849,4,0.291,0,71,71,10,1,stimuli/objects/desktopcomputer.jpg,old,left,11,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.751,3,0.413,0,72,72,9,1,stimuli/objects/pot01.jpg,old,left,10,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.489,1,0.492,0,73,73,5,1,stimuli/objects/dvdcase01.jpg,new,right,6,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.309,2,0.364,0,74,74,72,1,stimuli/objects/coffeemaker.jpg,old,left,73,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.178,2,1.054,0,75,75,24,1,stimuli/objects/hockeypuck.jpg,new,right,25,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.409,1,0.793,0,76,76,22,1,stimuli/objects/jug.jpg,new,right,23,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.074,1,0.788,0,77,77,61,1,stimuli/objects/chandelier.jpg,old,left,62,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,9.543,2,1.364,0,78,78,66,1,stimuli/objects/chocolatefonduedish.jpg,old,left,67,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,2.118,2,0.411,0,79,79,16,1,stimuli/objects/mitresaw.jpg,new,right,17,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,0.923,3,0.695,0,80,80,65,1,stimuli/objects/floppydisk02a.jpg,new,right,66,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.482,1,0.741,0,81,81,71,1,stimuli/objects/scanner.jpg,old,left,72,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,1.473,2,0.915,0,82,82,31,1,stimuli/objects/waterbottle03.jpg,old,left,32,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,0.866,3,0.376,0,83,83,29,1,stimuli/objects/extensioncord.jpg,old,left,30,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,6.042,2,3.923,0,84,84,87,1,stimuli/objects/smokedetector02.jpg,new,right,88,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,right,4.078,2,0.491,0,85,85,11,1,stimuli/objects/bikepump01.jpg,old,left,12,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.076,3,0.612,0,86,86,62,1,stimuli/objects/cakeplatter.jpg,old,left,63,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,1.143,4,0.47,0,87,87,67,1,stimuli/objects/knife03.jpg,old,left,68,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,11.491,1,0.56,0,88,88,0,1,stimuli/objects/spatula03.jpg,old,left,1,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,left,2.377,2,0.959,0,89,89,56,1,stimuli/objects/backpack01a.jpg,old,left,57,,,,,,,,
,,,,,,,,22,990214,2021-12-20_15h41.33.936,MemLear_ses-01_part-02_label-phase2,2020.1.3,Win32,60,,,,,,,,,,,,,,space,35.405,0,0,0,0,1,condition_files/ImagesforRecog3_1.csv
