instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,instructions_loop.ran,text1,text2,text3,participant,Expra Code,date,expName,psychopyVersion,OS,frameRate,recog_resp.keys,recog_resp.rt,conf_resp.keys,conf_resp.rt,recog_loop.thisRepN,recog_loop.thisTrialN,recog_loop.thisN,recog_loop.thisIndex,recog_loop.ran,images,modal_categ,type,corr_ans,order,key_resp_break.keys,key_resp_break.rt,list_loop.thisRepN,list_loop.thisTrialN,list_loop.thisN,list_loop.thisIndex,list_loop.ran,recog_list
0,0,0,0,1,Welcome to the last phase of this experiment!,.,Please press the space bar to continue,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,.,"In this phase, you will see some objects. 

For each object, you should indicate whether you have seen it before during the experiment.

Press LEFT ARROW for YES
Press RIGHT ARROW for NO

",Please press the space bar to continue ,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.3572,3,0.4009,0,86,86,57,1,stimuli/objects/spatula04.jpg,Kitchen & utensil,old,left,58,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,2.674,3,0.5694,0,87,87,5,1,stimuli/objects/tablesaw.jpg,Hand labour tool & accessory,old,left,6,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.8619,3,1.0986,0,88,88,54,1,stimuli/objects/lectern01.jpg,Electronic device & accessory,old,left,55,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9614,3,0.2122,0,89,89,56,1,stimuli/objects/chocolatefonduedish.jpg,Kitchen & utensil,old,left,57,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,space,4.823,0,0,0,0,1,condition_files/ImagesforRecog4_1.csv
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,3.934,2,0.2928,0,0,0,12,1,stimuli/objects/kitchenscale01a.jpg,Kitchen & utensil,old,left,103,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9368,3,0.4559,0,1,1,66,1,stimuli/objects/swimgoggles.jpg,Outdoor activity & sport item,old,left,157,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,left,1.6589,3,1.5187,0,2,2,56,1,stimuli/objects/potatomasher03b.jpg,Kitchen & utensil,old,left,147,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,0.9263,3,0.8549,0,3,3,84,1,stimuli/objects/kneepad01c.jpg,Outdoor activity & sport item,old,left,175,,,,,,,,
,,,,,,,,23,277170,2021-12-21_10h58.07.111,MemLear_ses-01_part-02_label-phase2,2020.1.3,MacIntel,60,right,1.0778,3,0.5195,0,4,4,58,1,stimuli/objects/gps.jpg,Electronic device & accessory,old,left,149,,,,,,,,
