"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
7,NA,"[""d""]",1,"[1.0764000000060037]","anger","d",1,"Hit"
7,NA,"[""l""]",1,"[2.6981000000089352]","suspicious","l",0,"NoHit"
7,NA,"[""l""]",1,"[1.2937999999970202]","politeness","l",0,"NoHit"
7,NA,"[""d""]",1,"[0.8992000000029634]","suspicious","d",1,"Hit"
7,NA,"[""l""]",1,"[1.1095999999940318]","shark","l",0,"NoHit"
7,NA,"[""l""]",1,"[1.809900000005939]","detest","l",0,"NoHit"
7,NA,"[""d""]",1,"[1.0392000000030066]","shark","d",1,"Hit"
7,NA,"[""l""]",1,"[0.9499999999999886]","cash","l",0,"NoHit"
7,NA,"[""l""]",1,"[0.8917000000029702]","cancer","l",0,"NoHit"
7,NA,"[""l""]",1,"[0.8093000000119446]","pistol","l",0,"NoHit"
7,NA,"[""d""]",1,"[2.545500000000004]","cancer","d",1,"Hit"
