"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
16,NA,"[""d""]",0,"[0.9059000000954143]","rifle","l",0,"NoHit"
16,NA,"[""d""]",1,"[2.781499999999994]","deformed","d",1,"Hit"
16,NA,"[""d""]",0,"[1.0786999998093165]","tense","l",0,"NoHit"
16,NA,"[""d""]",0,"[3.055699999809292]","inferior","l",0,"NoHit"
16,NA,"[""d""]",0,"[2.5305000000000177]","exercise","l",0,"NoHit"
16,NA,"[""d""]",1,"[1.28449999999998]","inferior","d",1,"Hit"
16,NA,"[""d""]",0,"[1.0844999999999914]","crutch","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.095599999904607]","obesity","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.0058999996185207]","bless","l",0,"NoHit"
16,NA,"[""d""]",1,"[4.132000000000005]","obesity","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7157000002861196]","pistol","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.9829000000954125]","bored","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7708999996185071]","pity","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.0671999998092474]","politeness","l",0,"NoHit"
16,NA,"[""l""]",0,"[1.913499999999999]","pity","d",1,"Hit"
16,NA,"[""d""]",0,"[1.768799999713849]","beautiful","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8784999999999741]","street","l",0,"NoHit"
16,NA,"[""l""]",0,"[0.8636999998092847]","beautiful","d",1,"Hit"
16,NA,"[""d""]",0,"[0.8901999998092833]","aroused","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7600000000000477]","demon","l",0,"NoHit"
16,NA,"[""l""]",0,"[0.6626999998092629]","aroused","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7118999996184812]","cash","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.2545000000000073]","immature","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7469000000953656]","cheer","l",0,"NoHit"
16,NA,"[""d""]",1,"[1.0002000002860996]","cheer","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7950999999046076]","controlling","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8458000001907067]","messy","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7378999996185485]","cliff","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8567999997138713]","butterfly","l",0,"NoHit"
16,NA,"[""l""]",0,"[3.500199999809354]","cliff","d",1,"Hit"
16,NA,"[""d""]",0,"[0.8704999999999927]","erotic","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8863000001907722]","vest","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.9970000000000709]","dazzle","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.650700000286065]","disloyal","l",0,"NoHit"
16,NA,"[""d""]",1,"[2.8640999999046244]","dazzle","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7847999997138686]","defiant","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.056100000381548]","fault","l",0,"NoHit"
16,NA,"[""l""]",0,"[1.357899999618553]","defiant","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7514000000953729]","shotgun","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8020999999046126]","revolt","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.895699999809267]","unhappy","l",0,"NoHit"
16,NA,"[""d""]",1,"[1.4984999999999218]","revolt","d",1,"Hit"
16,NA,"[""d""]",0,"[1.0018999996184448]","car","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.8335999999045498]","fight","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.363400000095453]","obsession","l",0,"NoHit"
16,NA,"[""d""]",1,"[0.9514000000953047]","obsession","d",1,"Hit"
16,NA,"[""d""]",0,"[1.5912000002861078]","messy","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.0800999999046326]","anger","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.2994999999999663]","exercise","l",0,"NoHit"
16,NA,"[""l""]",0,"[4.420799999713836]","anger","d",1,"Hit"
16,NA,"[""d""]",0,"[1.0484000000953984]","suspicious","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.0373999996185148]","politeness","l",0,"NoHit"
16,NA,"[""l""]",0,"[0.8869999999999436]","suspicious","d",1,"Hit"
16,NA,"[""d""]",0,"[0.9791999998092251]","shark","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7551000003813897]","detest","l",0,"NoHit"
16,NA,"[""l""]",0,"[0.6296999998093042]","shark","d",1,"Hit"
16,NA,"[""d""]",0,"[0.7679000000954375]","cash","l",0,"NoHit"
16,NA,"[""d""]",0,"[1.234299999713926]","cancer","l",0,"NoHit"
16,NA,"[""d""]",0,"[0.7229000000953647]","pistol","l",0,"NoHit"
16,NA,"[""d""]",1,"[6.1404999999999745]","cancer","d",1,"Hit"
