"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
28,NA,"[""l""]",1,"[0.9587999999523049]","butterfly","l",0,"NoHit"
28,NA,"[""d""]",1,"[0.9651000000238525]","cliff","d",1,"Hit"
28,NA,"[""l""]",1,"[0.7734999999999843]","erotic","l",0,"NoHit"
28,NA,"[""l""]",1,"[1.2342999999523272]","vest","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.9241999999284758]","dazzle","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.867999999999995]","disloyal","l",0,"NoHit"
28,NA,"[""d""]",1,"[1.149499999999989]","dazzle","d",1,"Hit"
28,NA,"[""l""]",1,"[0.903700000047678]","defiant","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.9175000000000182]","fault","l",0,"NoHit"
28,NA,"[""d""]",1,"[1.06639999997617]","defiant","d",1,"Hit"
28,NA,"[""l""]",1,"[0.8171000000238564]","shotgun","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.7895000000000039]","revolt","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8406000000238407]","unhappy","l",0,"NoHit"
28,NA,"[""d""]",1,"[0.9492999999523306]","revolt","d",1,"Hit"
28,NA,"[""l""]",1,"[0.7991000000238557]","car","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8411999999284774]","fight","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8412999999523265]","obsession","l",0,"NoHit"
28,NA,"[""l""]",0,"[0.932599999904653]","obsession","d",1,"Hit"
28,NA,"[""l""]",1,"[0.7703999999761493]","messy","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8236000000238448]","anger","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8337000000476849]","exercise","l",0,"NoHit"
28,NA,"[""d""]",1,"[1.0668999999761581]","anger","d",1,"Hit"
28,NA,"[""l""]",1,"[0.7868000000715369]","suspicious","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.8501000000238434]","politeness","l",0,"NoHit"
28,NA,"[""d""]",1,"[0.6750000000000114]","suspicious","d",1,"Hit"
28,NA,"[""l""]",1,"[0.8511999999284683]","shark","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.6732000000477001]","detest","l",0,"NoHit"
28,NA,"[""d""]",1,"[0.7376000000238321]","shark","d",1,"Hit"
28,NA,"[""l""]",1,"[0.6670000000000016]","cash","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.7168999999761354]","cancer","l",0,"NoHit"
28,NA,"[""l""]",1,"[0.7708000000715458]","pistol","l",0,"NoHit"
28,NA,"[""d""]",1,"[0.9010000000000105]","cancer","d",1,"Hit"
