"participant","Expra.Code","key_resp_4.keys","key_resp_4.corr","key_resp_4.rt","word","CORRanswer","trialtype","hit_NoHit"
31,NA,"[""d""]",1,"[0.9555999999046207]","adventure","d",1,"Hit"
31,NA,"[""l""]",1,"[1.2001999998092572]","vest","l",0,"NoHit"
31,NA,"[""l""]",1,"[5.859400000095349]","taxi","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.2329000000953556]","brave","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.7261999998092676]","square","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.0024000000953492]","brave","d",1,"Hit"
31,NA,"[""l""]",1,"[1.3254999999999484]","unhappy","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0796999998092929]","deformed","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0839000000953547]","rifle","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.1870999999046035]","deformed","d",1,"Hit"
31,NA,"[""l""]",1,"[1.2855999999046617]","tense","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0501999998092515]","inferior","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.06820000028614]","exercise","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.9566999998093024]","inferior","d",1,"Hit"
31,NA,"[""l""]",1,"[1.2131999998092624]","crutch","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0120000000000005]","obesity","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0465999999046858]","bless","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.0576000003814556]","obesity","d",1,"Hit"
31,NA,"[""l""]",1,"[1.0701999998092333]","pistol","l",0,"NoHit"
31,NA,"[""l""]",1,"[2.0391999998092842]","bored","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1854999999999905]","pity","l",0,"NoHit"
31,NA,"[""l""]",1,"[0.9999000000953515]","politeness","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.9938000001907881]","pity","d",1,"Hit"
31,NA,"[""l""]",1,"[1.1099000000953652]","beautiful","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.2652999997139318]","street","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.8510999999046476]","beautiful","d",1,"Hit"
31,NA,"[""l""]",1,"[0.9756999998093079]","aroused","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0501000003814625]","demon","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.9879000000953511]","aroused","d",1,"Hit"
31,NA,"[""l""]",1,"[0.9976000003814534]","cash","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1548999996185785]","immature","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0569000000953679]","cheer","l",0,"NoHit"
31,NA,"[""l""]",0,"[1.0405000000000086]","cheer","d",1,"Hit"
31,NA,"[""l""]",1,"[1.25]","controlling","l",0,"NoHit"
31,NA,"[""l""]",1,"[0.9404999999999859]","messy","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0624000000953515]","cliff","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1583000001907635]","butterfly","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.084900000095388]","cliff","d",1,"Hit"
31,NA,"[""l""]",1,"[0.9218000001907853]","erotic","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.2123999996185262]","vest","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.2543000001907103]","dazzle","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0603999996185394]","disloyal","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.1156999998092942]","dazzle","d",1,"Hit"
31,NA,"[""l""]",1,"[1.0274000000953833]","defiant","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1429000000953238]","fault","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.1273000001907008]","defiant","d",1,"Hit"
31,NA,"[""l""]",1,"[1.022900000095376]","shotgun","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0112000002861237]","revolt","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.0275999999046235]","unhappy","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.0120000000000005]","revolt","d",1,"Hit"
31,NA,"[""l""]",1,"[1.0783999996185116]","car","l",0,"NoHit"
31,NA,"[""l""]",1,"[0.9279000000953488]","fight","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1175000000000068]","obsession","l",0,"NoHit"
31,NA,"[""l""]",0,"[1.012400000095397]","obsession","d",1,"Hit"
31,NA,"[""l""]",1,"[1.1789000000953251]","messy","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.4004000000953738]","anger","l",0,"NoHit"
31,NA,"[""l""]",1,"[0.9824000000953674]","exercise","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.9381999998092851]","anger","d",1,"Hit"
31,NA,"[""l""]",1,"[0.9664000000953479]","suspicious","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1659999999999968]","politeness","l",0,"NoHit"
31,NA,"[""d""]",1,"[1.1681999998092465]","suspicious","d",1,"Hit"
31,NA,"[""l""]",1,"[1.1009000000953506]","shark","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1261999998092733]","detest","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.9999000000954084]","shark","d",1,"Hit"
31,NA,"[""l""]",1,"[1.1332999997139268]","cash","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.211800000190749]","cancer","l",0,"NoHit"
31,NA,"[""l""]",1,"[1.1570999999046307]","pistol","l",0,"NoHit"
31,NA,"[""d""]",1,"[0.8892000002860527]","cancer","d",1,"Hit"
